Release date,Product,Impact,Max Severity,Article,Article (Link),Supercedence,Download,Download (Link),Build Number,Details,Details (Link),CWE
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1803 for ARM64-based Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1803 for x64-based Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1803 for 32-bit Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1703 for x64-based Systems,Elevation of Privilege,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1703 for 32-bit Systems,Elevation of Privilege,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8641,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8641,[]
"Dec 11, 2018",Windows 10 Version 1709 for ARM64-based Systems,Information Disclosure,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1803 for ARM64-based Systems,Information Disclosure,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1607 for x64-based Systems,Information Disclosure,Important,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1607 for 32-bit Systems,Information Disclosure,Important,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 for x64-based Systems,Information Disclosure,Important,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 for 32-bit Systems,Information Disclosure,Important,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1709 for x64-based Systems,Information Disclosure,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1709 for 32-bit Systems,Information Disclosure,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1803 for x64-based Systems,Information Disclosure,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1803 for 32-bit Systems,Information Disclosure,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1703 for x64-based Systems,Information Disclosure,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1703 for 32-bit Systems,Information Disclosure,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8639,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8639,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8637,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8637,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8637,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8637,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8637,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8637,[]
"Dec 11, 2018",Windows 10 Version 1803 for ARM64-based Systems,Information Disclosure,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8637,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8637,[]
"Dec 11, 2018",Windows 10 Version 1803 for x64-based Systems,Information Disclosure,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8637,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8637,[]
"Dec 11, 2018",Windows 10 Version 1803 for 32-bit Systems,Information Disclosure,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8637,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8637,[]
"Dec 11, 2018",Windows 10 Version 1709 for ARM64-based Systems,Elevation of Privilege,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1803 for ARM64-based Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1607 for x64-based Systems,Elevation of Privilege,Important,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1607 for 32-bit Systems,Elevation of Privilege,Important,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 for x64-based Systems,Elevation of Privilege,Important,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 for 32-bit Systems,Elevation of Privilege,Important,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1709 for x64-based Systems,Elevation of Privilege,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1709 for 32-bit Systems,Elevation of Privilege,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1803 for x64-based Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1803 for 32-bit Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1703 for x64-based Systems,Elevation of Privilege,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1703 for 32-bit Systems,Elevation of Privilege,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8599,[]
"Dec 11, 2018",Windows 10 Version 1607 for x64-based Systems,Elevation of Privilege,Important,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1607 for 32-bit Systems,Elevation of Privilege,Important,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 for x64-based Systems,Elevation of Privilege,Important,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 for 32-bit Systems,Elevation of Privilege,Important,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1709 for ARM64-based Systems,Elevation of Privilege,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1709 for x64-based Systems,Elevation of Privilege,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1709 for 32-bit Systems,Elevation of Privilege,Important,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Elevation of Privilege,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1803 for ARM64-based Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1803 for x64-based Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1803 for 32-bit Systems,Elevation of Privilege,Important,4471324,https://support.microsoft.com/help/4471324,4467702,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471324,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1703 for x64-based Systems,Elevation of Privilege,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1703 for 32-bit Systems,Elevation of Privilege,Important,4471327,https://support.microsoft.com/help/4471327,4467696,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471327,,CVE-2018-8611,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8611,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8477,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8477,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8477,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8477,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8477,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8477,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8514,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8514,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8514,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8514,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8514,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8514,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8638,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8638,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8638,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8638,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Information Disclosure,Important,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8638,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8638,[]
"Dec 11, 2018",Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,4471321,https://support.microsoft.com/help/4471321,4467691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471321,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 for x64-based Systems,Remote Code Execution,Critical,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 for 32-bit Systems,Remote Code Execution,Critical,4471323,https://support.microsoft.com/help/4471323,4467680,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471323,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1709 for ARM64-based Systems,Remote Code Execution,Critical,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1709 for x64-based Systems,Remote Code Execution,Critical,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1709 for 32-bit Systems,Remote Code Execution,Critical,4471329,https://support.microsoft.com/help/4471329,4467686,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471329,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
"Dec 11, 2018",Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,4471332,https://support.microsoft.com/help/4471332,4467708,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4471332,,CVE-2018-8634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2018-8634,[]
