Release date,Product,Impact,Max Severity,Article,Article (Link),Supercedence,Download,Download (Link),Build Number,Details,Details (Link),CWE
"Nov 14, 2017",Windows 10 for 32-bit Systems,Information Disclosure,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11853,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11853,[]
"Nov 14, 2017",Windows 10 Version 1703 for x64-based Systems,Information Disclosure,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11853,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11853,[]
"Nov 14, 2017",Windows 10 Version 1703 for 32-bit Systems,Information Disclosure,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11853,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11853,[]
"Nov 14, 2017",Windows 10 Version 1607 for x64-based Systems,Elevation of Privilege,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 Version 1607 for 32-bit Systems,Elevation of Privilege,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 Version 1511 for x64-based Systems,Elevation of Privilege,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 Version 1511 for 32-bit Systems,Elevation of Privilege,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 for x64-based Systems,Elevation of Privilege,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 for 32-bit Systems,Elevation of Privilege,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 Version 1703 for x64-based Systems,Elevation of Privilege,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 Version 1703 for 32-bit Systems,Elevation of Privilege,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11847,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11847,[]
"Nov 14, 2017",Windows 10 Version 1607 for x64-based Systems,Information Disclosure,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 Version 1607 for 32-bit Systems,Information Disclosure,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 Version 1511 for x64-based Systems,Information Disclosure,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 Version 1511 for 32-bit Systems,Information Disclosure,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 for x64-based Systems,Information Disclosure,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 for 32-bit Systems,Information Disclosure,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 Version 1703 for x64-based Systems,Information Disclosure,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 Version 1703 for 32-bit Systems,Information Disclosure,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11831,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11831,[]
"Nov 14, 2017",Windows 10 Version 1607 for x64-based Systems,Security Feature Bypass,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 Version 1607 for 32-bit Systems,Security Feature Bypass,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 Version 1511 for x64-based Systems,Security Feature Bypass,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 Version 1511 for 32-bit Systems,Security Feature Bypass,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 for x64-based Systems,Security Feature Bypass,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 for 32-bit Systems,Security Feature Bypass,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 Version 1703 for x64-based Systems,Security Feature Bypass,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 Version 1703 for 32-bit Systems,Security Feature Bypass,Important,4048954,https://support.microsoft.com/help/4048954,4041676,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048954,,CVE-2017-11830,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11830,[]
"Nov 14, 2017",Windows 10 Version 1607 for x64-based Systems,Information Disclosure,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11768,[]
"Nov 14, 2017",Windows 10 Version 1607 for 32-bit Systems,Information Disclosure,Important,4048953,https://support.microsoft.com/help/4048953,4041691,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048953,,CVE-2017-11768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11768,[]
"Nov 14, 2017",Windows 10 Version 1511 for x64-based Systems,Information Disclosure,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11768,[]
"Nov 14, 2017",Windows 10 Version 1511 for 32-bit Systems,Information Disclosure,Important,4048952,https://support.microsoft.com/help/4048952,4041689,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048952,,CVE-2017-11768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11768,[]
"Nov 14, 2017",Windows 10 for x64-based Systems,Information Disclosure,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11768,[]
"Nov 14, 2017",Windows 10 for 32-bit Systems,Information Disclosure,Important,4048956,https://support.microsoft.com/help/4048956,4042895,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4048956,,CVE-2017-11768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2017-11768,[]
